Distichiasis with congenital anomalies of the heart and peripheral	Distichiasis with congenital anomalies of the heart and peripheral	126320
Double nail for fifth toe	Double nail for fifth toe	126500
Calvarial doughnut lesions with bone fragility	Calvarial doughnut lesions with bone fragility	126550
Doyne honeycomb retinal dystrophy	Doyne honeycomb retinal dystrophy	126600
Basal laminar drusen	Basal laminar drusen	126700
Duane retraction syndrome 1	Duane retraction syndrome 1	126800
DUODENAL ULCER DUE TO ANTRAL G-CELL HYPERFUNCTION	DUODENAL ULCER DUE TO ANTRAL G-CELL HYPERFUNCTION	126840
Duodenal ulcer, hyperpepsinogenemic I	Duodenal ulcer, hyperpepsinogenemic I	126850
Dupuytren contracture 1	Dupuytren contracture 1	126900
Dwarfism with tall vertebrae	Dwarfism with tall vertebrae	126950
Kenny-caffey syndrome, type 2	Kenny-caffey syndrome, type 2	127000
Dwarfism, Levi type	Dwarfism, Levi type	127100
Dwarfism with stiff joints and ocular abnormalities	Dwarfism with stiff joints and ocular abnormalities	127200
Leri-Weill dyschondrosteosis	Leri-Weill dyschondrosteosis	127300
Dyschondrosteosis and nephritis	Dyschondrosteosis and nephritis	127350
Dyschromatosis symmetrica hereditaria 1	Dyschromatosis symmetrica hereditaria 1	127400
Dyschromatosis universalis hereditaria	Dyschromatosis universalis hereditaria	127500
Dyskeratosis congenita, autosomal dominant, 1	Dyskeratosis congenita, autosomal dominant, 1	127550
Dyskeratosis, hereditary benign intraepithelial	Dyskeratosis, hereditary benign intraepithelial	127600
Dyslexia, susceptibility to, 1	Dyslexia, susceptibility to, 1	127700
Dementia, lewy body	Dementia, lewy body	127750
Dysplasia epiphysealis hemimelica	Dysplasia epiphysealis hemimelica	127800
Dysplasia epiphysealis hemimelica with chondromas and osteochondromas	Dysplasia epiphysealis hemimelica with chondromas and osteochondromas	127820
DYSTELEPHALANGY	DYSTELEPHALANGY	128000
Dystonia 1, torsion, autosomal dominant	Dystonia 1, torsion, autosomal dominant	128100
Dystonia 4, torsion, autosomal dominant	Dystonia 4, torsion, autosomal dominant	128101
Episodic kinesigenic dyskinesia 1	Episodic kinesigenic dyskinesia 1	128200
Dystonia, DOPA-responsive, with or without hyperphenylalaninemia	Dystonia, DOPA-responsive, with or without hyperphenylalaninemia	128230
Dystonia 12	Dystonia 12	128235
Ear antitragus, tag at base of	Ear antitragus, tag at base of	128290
Ear exostoses	Ear exostoses	128300
Ear folding	Ear folding	128500
Ear malformation	Ear malformation	128600
Preauricular fistulae, congenital	Preauricular fistulae, congenital	128700
Ear pits, posterior helical	Ear pits, posterior helical	128710
Ear without helix	Ear without helix	128800
Earlobes, thickened, with conductive deafness from incudostapedialabnormalities	Earlobes, thickened, with conductive deafness from incudostapedialabnormalities	128980
Earring holes, natural	Earring holes, natural	129000
Echo virus 11 sensitivity	Echo virus 11 sensitivity	129150
Basan syndrome	Basan syndrome	129200
Rapp-Hodgkin syndrome	Rapp-Hodgkin syndrome	129400
Ectodermal dysplasia 10A, hypohidrotic/hair/nail type, autosomal dominant	Ectodermal dysplasia 10A, hypohidrotic/hair/nail type, autosomal dominant	129490
Clouston syndrome	Clouston syndrome	129500
Ectodermal dysplasia with adrenal cyst	Ectodermal dysplasia with adrenal cyst	129550
Ectopia lentis, familial	Ectopia lentis, familial	129600
Ectopia pupillae	Ectopia pupillae	129750
Edema, familial idiopathic, prepubertal	Edema, familial idiopathic, prepubertal	129840
Edinburgh malformation syndrome	Edinburgh malformation syndrome	129850
Ectrodactyly, ectodermal dysplasia, and cleft lip/palate syndrome1	Ectrodactyly, ectodermal dysplasia, and cleft lip/palate syndrome1	129900
Ehlers-danlos syndrome, type I	Ehlers-danlos syndrome, type I	130000
Ehlers-Danlos syndrome, classic type, 2	Ehlers-Danlos syndrome, classic type, 2	130010
Ehlers-danlos syndrome, Hypermobility type	Ehlers-danlos syndrome, Hypermobility type	130020
Ehlers-Danlos syndrome, Vascular type	Ehlers-Danlos syndrome, Vascular type	130050
Ehlers-Danlos syndrome, arthrochalasia type, 1	Ehlers-Danlos syndrome, arthrochalasia type, 1	130060
Ehlers-Danlos syndrome, spondylodysplastic type, 1	Ehlers-Danlos syndrome, spondylodysplastic type, 1	130070
Ehlers-Danlos syndrome, periodontal type, 1	Ehlers-Danlos syndrome, periodontal type, 1	130080
Elastosis perforans serpiginosa	Elastosis perforans serpiginosa	130100
Electroencephalographic peculiarity: 14 and 6 per sec. positive spikephenomenon	Electroencephalographic peculiarity: 14 and 6 per sec. positive spikephenomenon	130200
Electroencephalographic peculiarity: fronto-precentral beta wave groups	Electroencephalographic peculiarity: fronto-precentral beta wave groups	130300
Elliptocytosis 2	Elliptocytosis 2	130600
Beckwith-Wiedemann syndrome	Beckwith-Wiedemann syndrome	130650
Emphysema, hereditary pulmonary	Emphysema, hereditary pulmonary	130700
Emphysema, congenital lobar	Emphysema, congenital lobar	130710
Lateral meningocele syndrome	Lateral meningocele syndrome	130720
Amelogenesis imperfecta, type III	Amelogenesis imperfecta, type III	130900
Multiple endocrine neoplasia 1	Multiple endocrine neoplasia 1	131100
Endometriosis, susceptibility to, 1	Endometriosis, susceptibility to, 1	131200
Camurati-Engelmann disease	Camurati-Engelmann disease	131300
Eosinophilia, familial	Eosinophilia, familial	131400
EOSINOPHILOPENIA	EOSINOPHILOPENIA	131430
Myeloproliferative disorder, chronic, with eosinophilia	Myeloproliferative disorder, chronic, with eosinophilia	131440
Transient bullous dermolysis of the newborn	Transient bullous dermolysis of the newborn	131705
Epidermolysis bullosa dystrophica, autosomal dominant	Epidermolysis bullosa dystrophica, autosomal dominant	131750
Epidermolysis bullosa simplex, Dowling-Meara type	Epidermolysis bullosa simplex, Dowling-Meara type	131760
Epidermolysis bullosa simplex, Weber-Cockayne type	Epidermolysis bullosa simplex, Weber-Cockayne type	131800
Epidermolysis bullosa dystrophica, pretibial	Epidermolysis bullosa dystrophica, pretibial	131850
Epidermolysis bullosa with deficiency of galactosylhydroxylysyl glucosyltransferase	Epidermolysis bullosa with deficiency of galactosylhydroxylysyl glucosyltransferase	131880
Epidermolysis bullosa simplex 1B, generalized intermediate	Epidermolysis bullosa simplex 1B, generalized intermediate	131900
Epidermolysis bullosa simplex, Ogna type	Epidermolysis bullosa simplex, Ogna type	131950
Epidermolysis bullosa simplex with mottled pigmentation	Epidermolysis bullosa simplex with mottled pigmentation	131960
Epidermolysis bullosa with congenital localized absence of skin anddeformity of nails	Epidermolysis bullosa with congenital localized absence of skin anddeformity of nails	132000
Epilepsy, benign occipital	Epilepsy, benign occipital	132090
Photoparoxysmal response 1	Photoparoxysmal response 1	132100
Epilepsy, reading	Epilepsy, reading	132300
Epiphyseal dysplasia, multiple, 1	Epiphyseal dysplasia, multiple, 1	132400
Epiphyseal dysplasia, multiple, with myopia and conductive deafness	Epiphyseal dysplasia, multiple, with myopia and conductive deafness	132450
Epistaxis, hereditary	Epistaxis, hereditary	132500
Pilomatrixoma, somatic	Pilomatrixoma, somatic	132600
Cylindromatosis, familial	Cylindromatosis, familial	132700
Multiple self-healing squamous epithelioma	Multiple self-healing squamous epithelioma	132800
Aortic aneurysm, familial thoracic 4	Aortic aneurysm, familial thoracic 4	132900
Erythema nodosum, familial	Erythema nodosum, familial	132990
Erythema palmare hereditarium	Erythema palmare hereditarium	133000
Erythermalgia, primary	Erythermalgia, primary	133020
Erythrocytosis, familial, 1	Erythrocytosis, familial, 1	133100
Erythroleukemia, familial, susceptibility to	Erythroleukemia, familial, susceptibility to	133180
Spinocerebellar ataxia 34	Spinocerebellar ataxia 34	133190
Erythrokeratodermia variabilis et progressiva 1	Erythrokeratodermia variabilis et progressiva 1	133200
Esophageal cancer, somatic	Esophageal cancer, somatic	133239
Esophageal ring, lower	Esophageal ring, lower	133240
Exchondrosis of pinna, posterior	Exchondrosis of pinna, posterior	133500
Cockayne syndrome, type B	Cockayne syndrome, type B	133540
Exostoses of heel	Exostoses of heel	133600
Exostoses with anetodermia and brachydactyly, type E	Exostoses with anetodermia and brachydactyly, type E	133690
Exostoses, multiple, type I	Exostoses, multiple, type I	133700
Exostoses, multiple, type II	Exostoses, multiple, type II	133701
External auditory canal, bilateral atresia of, with congenital verticaltalus	External auditory canal, bilateral atresia of, with congenital verticaltalus	133705
Exudative vitreoretinopathy 1	Exudative vitreoretinopathy 1	133780
Hemifacial hyperplasia	Hemifacial hyperplasia	133900
Facial palsy, familial recurrent peripheral	Facial palsy, familial recurrent peripheral	134200
Facial spasm	Facial spasm	134300
Factor V excess with spontaneous thrombosis	Factor V excess with spontaneous thrombosis	134400
Factor VII and factor VIII, combined deficiency of	Factor VII and factor VIII, combined deficiency of	134430
Factor VIII deficiency	Factor VIII deficiency	134500
Factor VIII and factor IX, combined deficiency of	Factor VIII and factor IX, combined deficiency of	134510
Factor IX and factor XI, combined deficiency of	Factor IX and factor XI, combined deficiency of	134540
Fanconi renotubular syndrome 1	Fanconi renotubular syndrome 1	134600
Familial Mediterranean fever, AD	Familial Mediterranean fever, AD	134610
Felty syndrome	Felty syndrome	134750
Femoral-facial syndrome	Femoral-facial syndrome	134780
Fibrinolytic defect	Fibrinolytic defect	134900
Fibrodysplasia ossificans progressiva	Fibrodysplasia ossificans progressiva	135100
Birt-Hogg-Dube syndrome	Birt-Hogg-Dube syndrome	135150
Desmoid disease, hereditary	Desmoid disease, hereditary	135290
Fibromatosis, gingival, 1	Fibromatosis, gingival, 1	135300
Hypertrichosis terminalis, generalized, with or without gingival hyperplasia	Hypertrichosis terminalis, generalized, with or without gingival hyperplasia	135400
Zimmermann-Laband syndrome 1	Zimmermann-Laband syndrome 1	135500
Fibromatosis, gingival, with progressive deafness	Fibromatosis, gingival, with progressive deafness	135550
Fibromuscular dysplasia of arteries	Fibromuscular dysplasia of arteries	135580
Fibrosis of extraocular muscles, congenital, 1	Fibrosis of extraocular muscles, congenital, 1	135700
Laurin-Sandrow syndrome	Laurin-Sandrow syndrome	135750
Coffin-Siris syndrome 1	Coffin-Siris syndrome 1	135900
Finger locking, recurrent, with intrauterine growth retardation andproportionate short stature	Finger locking, recurrent, with intrauterine growth retardation andproportionate short stature	135950
Fingerprints, absence of	Fingerprints, absence of	136000
Fish-Eye disease	Fish-Eye disease	136120
Floating-Harbor syndrome	Floating-Harbor syndrome	136140
Flynn-Aird syndrome	Flynn-Aird syndrome	136300
Fourth cranial nerve palsy, familial congenital	Fourth cranial nerve palsy, familial congenital	136480
Focal facial dermal dysplasia 1, Brauer type	Focal facial dermal dysplasia 1, Brauer type	136500
Foveal hypoplasia and presenile cataract syndromefoveal hypoplasia, isolated, included	Foveal hypoplasia and presenile cataract syndromefoveal hypoplasia, isolated, included	136520
Macular dystrophy, retinal, 1, north Carolina type	Macular dystrophy, retinal, 1, north Carolina type	136550
Chromosome 16p12.1 deletion syndrome, 520-kbfragile site 16p12, included	Chromosome 16p12.1 deletion syndrome, 520-kbfragile site 16p12, included	136570
Fragile site 16q22	Fragile site 16q22	136580
Friedreich ataxia, so-called, with optic atrophy and sensorineuraldeafness	Friedreich ataxia, so-called, with optic atrophy and sensorineuraldeafness	136600
Intellectual developmental disorder, autosomal dominant, FRA12A type	Intellectual developmental disorder, autosomal dominant, FRA12A type	136630
Frasier syndrome	Frasier syndrome	136680
Frontonasal dysplasia 1	Frontonasal dysplasia 1	136760
Corneal dystrophy, fuchs endothelial, 1	Corneal dystrophy, fuchs endothelial, 1	136800
Fundus albipunctatus	Fundus albipunctatus	136880
Sorsby fundus dystrophy	Sorsby fundus dystrophy	136900
Gallbladder, agenesis of	Gallbladder, agenesis of	137040
Gamma-A-Globulin, defect in assembly of	Gamma-A-Globulin, defect in assembly of	137050
Immunoglobulin A deficiency 1	Immunoglobulin A deficiency 1	137100
Neuromyotonia and axonal neuropathy, autosomal recessive	Neuromyotonia and axonal neuropathy, autosomal recessive	137200
Gastric cancer, hereditary diffuse	Gastric cancer, hereditary diffuse	137215
Gastric lymphoma, primary	Gastric lymphoma, primary	137245
Gastrocutaneous syndrome	Gastrocutaneous syndrome	137270
Gastritis, familial giant hypertrophic	Gastritis, familial giant hypertrophic	137280
GENOCHONDROMATOSIS	GENOCHONDROMATOSIS	137360
Gerstmann-Straussler disease	Gerstmann-Straussler disease	137440
Giant neutrophil leukocytes	Giant neutrophil leukocytes	137500
Melanocytic nevus syndrome, congenital	Melanocytic nevus syndrome, congenital	137550
Giant platelet syndrome with thrombocytopenia	Giant platelet syndrome with thrombocytopenia	137560
Gigantiform cementoma, familial	Gigantiform cementoma, familial	137575
Gilles de la tourette syndrome	Gilles de la tourette syndrome	137580
Iridogoniodysgenesis, type 2	Iridogoniodysgenesis, type 2	137600
Glaucoma 1, open angle, A	Glaucoma 1, open angle, A	137750
Glaucoma, primary open angle	Glaucoma, primary open angle	137760
Glaucoma - sleep apnea	Glaucoma - sleep apnea	137763
Glioma susceptibility 1	Glioma susceptibility 1	137800
Globulin anomaly involving beta (2a)-globulin	Globulin anomaly involving beta (2a)-globulin	137900
Renal cysts and diabetes syndrome	Renal cysts and diabetes syndrome	137920
Hypotrichosis-Lymphedema-Telangiectasia-Renal defect syndrome	Hypotrichosis-Lymphedema-Telangiectasia-Renal defect syndrome	137940
Glomerulopathy with fibronectin deposits 1	Glomerulopathy with fibronectin deposits 1	137950
Glomuvenous malformations	Glomuvenous malformations	138000
GLUCOGLYCINURIA	GLUCOGLYCINURIA	138070
Glycinuria with or without oxalate urolithiasis	Glycinuria with or without oxalate urolithiasis	138500
Goiter, multinodular, cystic renal disease, and digital anomalies	Goiter, multinodular, cystic renal disease, and digital anomalies	138790
Goiter, multinodular 1	Goiter, multinodular 1	138800
Grant syndrome	Grant syndrome	138930
Granulosis rubra nasi	Granulosis rubra nasi	139000
Gray platelet syndrome	Gray platelet syndrome	139090
Myhre syndrome	Myhre syndrome	139210
Aromatase excess syndrome	Aromatase excess syndrome	139300
Neuropathy, inflammatory demyelinating	Neuropathy, inflammatory demyelinating	139393
Hairy elbows	Hairy elbows	139600
Hairy nose tip	Hairy nose tip	139630
Hairy palms and soles	Hairy palms and soles	139650
Hand-foot-uterus syndrome	Hand-foot-uterus syndrome	140000
Hashimoto thyroiditis	Hashimoto thyroiditis	140300
Hawkinsinuria	Hawkinsinuria	140350
Progressive familial heart block, type II	Progressive familial heart block, type II	140400
Heart-hand syndrome, Spanish type	Heart-hand syndrome, Spanish type	140450
Heart, malformation of	Heart, malformation of	140500
Osteoarthritis of distal interphalangeal joints	Osteoarthritis of distal interphalangeal joints	140600
